pretraitement,classification,classifieur,kfold,size,testsize,seed,accuracy,matrice,recall,precision,fmesure
TFTTT,Vrai_Faux,MultinomialNB,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.7100974093405378,"[[138.66666667  82.66666667]
 [ 45.66666667 175.66666667]]","{'true': 0.8007279106206143, 'false': 0.6353221272125958}","{'true': 0.6940906702975426, 'false': 0.7757431482986946}","{'true': 0.7326851012071742, 'false': 0.6795106145629916}"
TTFFF,Vrai_Faux,MultinomialNB,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.6988022157986307,"[[129.66666667  91.66666667]
 [ 41.66666667 179.66666667]]","{'true': 0.8183921681561167, 'false': 0.5955354762972808}","{'true': 0.6766282729249468, 'false': 0.782271936547328}","{'true': 0.7303313525804181, 'false': 0.654266070988092}"
TTFFT,Vrai_Faux,MultinomialNB,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.6860072384571123,"[[131.66666667  89.66666667]
 [ 49.33333333 172.        ]]","{'true': 0.7855506629755556, 'false': 0.6066934885435851}","{'true': 0.6775017930914274, 'false': 0.7632621628775168}","{'true': 0.7128714579694971, 'false': 0.6449170437405732}"
TTFTF,Vrai_Faux,MultinomialNB,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.737195659649517,"[[148.66666667  72.66666667]
 [ 43.66666667 177.66666667]]","{'true': 0.8089014299958506, 'false': 0.677760224679656}","{'true': 0.7193024616273989, 'false': 0.7883197371429566}","{'true': 0.7532407407407408, 'false': 0.7172737017259122}"
TTFTT,Vrai_Faux,MultinomialNB,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.7183743092652932,"[[141.          80.33333333]
 [ 44.33333333 177.        ]]","{'true': 0.8055185515485945, 'false': 0.6427762500081263}","{'true': 0.6947923226870595, 'false': 0.7748679455101474}","{'true': 0.7395256801447078, 'false': 0.6924732947485456}"
TTTFF,Vrai_Faux,MultinomialNB,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.7078519895542867,"[[140.          81.33333333]
 [ 48.         173.33333333]]","{'true': 0.7913350550260422, 'false': 0.6430749312968024}","{'true': 0.6984300863047483, 'false': 0.7759761475357806}","{'true': 0.7284926660799043, 'false': 0.6779696469837315}"
TTTFT,Vrai_Faux,MultinomialNB,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.7010544450459468,"[[137.66666667  83.66666667]
 [ 48.66666667 172.66666667]]","{'true': 0.7881139104100477, 'false': 0.6302769581688311}","{'true': 0.6853457347955952, 'false': 0.766808099386148}","{'true': 0.7224392527766003, 'false': 0.6723731676293347}"
TTTTF,Vrai_Faux,MultinomialNB,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.7040948694115604,"[[135.33333333  86.        ]
 [ 45.         176.33333333]]","{'true': 0.803626299785098, 'false': 0.6189653330955771}","{'true': 0.6814887265204724, 'false': 0.7730835071952068}","{'true': 0.7289327585643838, 'false': 0.6717203745386172}"
TTTTT,Vrai_Faux,MultinomialNB,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.7093704993718273,"[[136.          85.33333333]
 [ 43.33333333 178.        ]]","{'true': 0.8107793756077019, 'false': 0.6236112388122218}","{'true': 0.6887664509789255, 'false': 0.7806426048467142}","{'true': 0.7351333345260702, 'false': 0.6746561966113385}"
FFFFF,Vrai_Faux,Xgboost,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.7161328588374852,"[[100.33333333  40.        ]
 [ 39.66666667 100.66666667]]","{'true': 0.7181164033132695, 'false': 0.714869529901513}","{'true': 0.7162195019007539, 'false': 0.7173340358271866}","{'true': 0.7164248765775328, 'false': 0.7153239149802725}"
FFFFT,Vrai_Faux,Xgboost,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.7125910862565666,"[[101.          39.33333333]
 [ 41.33333333  99.        ]]","{'true': 0.7060490803535998, 'false': 0.7203980099502486}","{'true': 0.7167261999560136, 'false': 0.7102278815711651}","{'true': 0.7104350194183954, 'false': 0.7143925723989039}"
FFFTF,Vrai_Faux,Xgboost,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.7078207083545163,"[[ 97.          43.33333333]
 [ 38.66666667 101.66666667]]","{'true': 0.7249657183817626, 'false': 0.69041357836667}","{'true': 0.7023383588655702, 'false': 0.7144597056310554}","{'true': 0.7129080702626563, 'false': 0.7015470987066476}"
FFFTT,Vrai_Faux,Xgboost,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.7209032367395357,"[[ 99.          41.33333333]
 [ 37.         103.33333333]]","{'true': 0.7367942663057008, 'false': 0.7052526483230109}","{'true': 0.7142383832511371, 'false': 0.7276511729502531}","{'true': 0.7252108374950964, 'false': 0.7161556823054825}"
FFTFF,Vrai_Faux,Xgboost,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.6840789696661583,"[[93.66666667 46.66666667]
 [42.         98.33333333]]","{'true': 0.7010273126739759, 'false': 0.6680576708295258}","{'true': 0.6791763928103638, 'false': 0.6936248274276444}","{'true': 0.6880790449607527, 'false': 0.6784109571617761}"
FFTFT,Vrai_Faux,Xgboost,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.7220767666497204,"[[101.          39.33333333]
 [ 38.66666667 101.66666667]]","{'true': 0.725625733181948, 'false': 0.7208853690730024}","{'true': 0.7240741840136292, 'false': 0.7245107449474751}","{'true': 0.7229486634695158, 'false': 0.7207253020951652}"
FFTTF,Vrai_Faux,Xgboost,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.7244661921708185,"[[100.66666667  39.66666667]
 [ 37.66666667 102.66666667]]","{'true': 0.7327179317635083, 'false': 0.7177970690763869}","{'true': 0.7222248286287695, 'false': 0.7283062375748034}","{'true': 0.7266105647606049, 'false': 0.722187200541907}"
FFTTT,Vrai_Faux,Xgboost,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.7185180477885105,"[[100.          40.33333333]
 [ 38.66666667 101.66666667]]","{'true': 0.7252127103721652, 'false': 0.7129420922597896}","{'true': 0.7162852479320833, 'false': 0.7216212665488029}","{'true': 0.7201804184453077, 'false': 0.7167110205225348}"
FTFFF,Vrai_Faux,Xgboost,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.7066175224538215,"[[99.         41.33333333]
 [41.         99.33333333]]","{'true': 0.7084131465474531, 'false': 0.7047060615290892}","{'true': 0.7061980347694634, 'false': 0.7069164938516809}","{'true': 0.7070971847923521, 'false': 0.7055878029944446}"
FTFFT,Vrai_Faux,Xgboost,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.7054609388239282,"[[98.33333333 42.        ]
 [40.66666667 99.66666667]]","{'true': 0.7121740950353642, 'false': 0.702831082681829}","{'true': 0.7074625437269582, 'false': 0.7114201088824051}","{'true': 0.7066175266175265, 'false': 0.7035841636611854}"
FTFTF,Vrai_Faux,Xgboost,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.7255931198102017,"[[102.66666667  37.66666667]
 [ 39.33333333 101.        ]]","{'true': 0.7212598718251741, 'false': 0.7313432835820896}","{'true': 0.7290647191928602, 'false': 0.7235692645356511}","{'true': 0.7243867068419673, 'false': 0.7266933790056935}"
FTFTT,Vrai_Faux,Xgboost,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.7113624809354347,"[[ 99.33333333  41.        ]
 [ 40.         100.33333333]]","{'true': 0.7174771725748988, 'false': 0.7084272514976141}","{'true': 0.7108101609329647, 'false': 0.7178498524895152}","{'true': 0.7117642631341262, 'false': 0.7105426484319217}"
FTTFF,Vrai_Faux,Xgboost,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.7125910862565666,"[[102.          38.33333333]
 [ 42.33333333  98.        ]]","{'true': 0.6992848349334645, 'false': 0.7287812637492808}","{'true': 0.7222903413910093, 'false': 0.7076074728806749}","{'true': 0.7087037395404342, 'false': 0.716186847965563}"
FTTFT,Vrai_Faux,Xgboost,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.7256058295204202,"[[105.          35.33333333]
 [ 41.66666667  98.66666667]]","{'true': 0.7039278976728135, 'false': 0.7475293600027074}","{'true': 0.7360528360528361, 'false': 0.7161435424433874}","{'true': 0.7193523085122973, 'false': 0.7312211616701355}"
FTTTF,Vrai_Faux,Xgboost,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.7113963734960177,"[[ 99.33333333  41.        ]
 [ 40.         100.33333333]]","{'true': 0.7150621129270581, 'false': 0.7068534876637221}","{'true': 0.7104200037173709, 'false': 0.7117354404448347}","{'true': 0.7126925115996996, 'false': 0.7092438813058265}"
FTTTT,Vrai_Faux,Xgboost,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.7161243856973393,"[[ 98.33333333  42.        ]
 [ 37.66666667 102.66666667]]","{'true': 0.7339872095850293, 'false': 0.7009307205469252}","{'true': 0.7098637748811537, 'false': 0.7265258319118025}","{'true': 0.7201848625629114, 'false': 0.7118725313615825}"
TFFFF,Vrai_Faux,Xgboost,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.7567830744035763,"[[167.          54.33333333]
 [ 53.33333333 168.        ]]","{'true': 0.7603823024853068, 'false': 0.7551434756806005}","{'true': 0.7571920636875958, 'false': 0.7580576566038403}","{'true': 0.7571851283407871, 'false': 0.7551172207060087}"
TFFFT,Vrai_Faux,Xgboost,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.7402105485361362,"[[159.          62.33333333]
 [ 52.66666667 168.66666667]]","{'true': 0.7642001251014127, 'false': 0.7203719027836984}","{'true': 0.7314155117444207, 'false': 0.7526209422761148}","{'true': 0.7455497237234431, 'false': 0.7342717416940395}"
TFFTF,Vrai_Faux,Xgboost,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.7620570019985768,"[[166.          55.33333333]
 [ 50.         171.33333333]]","{'true': 0.7750235958605058, 'false': 0.7551539703900595}","{'true': 0.7599888934998286, 'false': 0.7694978862566803}","{'true': 0.7646289620847143, 'false': 0.7594003522140979}"
TFFTT,Vrai_Faux,Xgboost,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.7522666993520798,"[[163.          58.33333333]
 [ 51.33333333 170.        ]]","{'true': 0.7681332639701738, 'false': 0.7383266789445481}","{'true': 0.7443894568068578, 'false': 0.7604508251136289}","{'true': 0.7552342814041132, 'false': 0.748462945758093}"
TFTFF,Vrai_Faux,Xgboost,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.7537647807864246,"[[164.66666667  56.66666667]
 [ 52.33333333 169.        ]]","{'true': 0.7658915643250407, 'false': 0.7451703439942864}","{'true': 0.7496348927508348, 'false': 0.7596116484812662}","{'true': 0.7561573868528301, 'false': 0.7508877905683983}"
TFTFT,Vrai_Faux,Xgboost,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.7492432986391293,"[[158.66666667  62.66666667]
 [ 48.33333333 173.        ]]","{'true': 0.7831456502486546, 'false': 0.7184061415411249}","{'true': 0.7344586298561193, 'false': 0.7668719524369679}","{'true': 0.7568213341904168, 'false': 0.7407146378490742}"
TFTTF,Vrai_Faux,Xgboost,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.745486178496403,"[[162.          59.33333333]
 [ 53.33333333 168.        ]]","{'true': 0.7593011352024228, 'false': 0.7353193410065447}","{'true': 0.7404236516700887, 'false': 0.7525836953009536}","{'true': 0.7482100449180878, 'false': 0.7423722384564132}"
TFTTT,Vrai_Faux,Xgboost,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.7357043876762374,"[[162.          59.33333333]
 [ 57.66666667 163.66666667]]","{'true': 0.7404051551691037, 'false': 0.7339883703759428}","{'true': 0.7346536410342009, 'false': 0.7377437988447163}","{'true': 0.7362553860759707, 'false': 0.7346772104099197}"
TTFFF,Vrai_Faux,Xgboost,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.7387022529101935,"[[160.66666667  60.66666667]
 [ 55.         166.33333333]]","{'true': 0.752769509936892, 'false': 0.7265989804343324}","{'true': 0.7327641886764461, 'false': 0.7449694244049082}","{'true': 0.7417025383359975, 'false': 0.7348180330423316}"
TTFFT,Vrai_Faux,Xgboost,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.7462352192135754,"[[161.66666667  59.66666667]
 [ 52.66666667 168.66666667]]","{'true': 0.7621747518099449, 'false': 0.7315990129400696}","{'true': 0.7381748384465775, 'false': 0.7539231072702237}","{'true': 0.7493907863014183, 'false': 0.742076939414844}"
TTFTF,Vrai_Faux,Xgboost,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.7597894514638638,"[[166.66666667  54.66666667]
 [ 51.66666667 169.66666667]]","{'true': 0.7657832153540308, 'false': 0.7545162078249669}","{'true': 0.7553107061203069, 'false': 0.7630429413584093}","{'true': 0.760098008549682, 'false': 0.7583936454548185}"
TTFTT,Vrai_Faux,Xgboost,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.7552764811429,"[[167.33333333  54.        ]
 [ 54.33333333 167.        ]]","{'true': 0.7534064743077619, 'false': 0.7559663352010202}","{'true': 0.7541413183010549, 'false': 0.7542147091394696}","{'true': 0.7537059353882686, 'false': 0.7550270362786007}"
TTTFF,Vrai_Faux,Xgboost,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.7409595892533085,"[[166.33333333  55.        ]
 [ 59.66666667 161.66666667]]","{'true': 0.730964674333773, 'false': 0.751998963531349}","{'true': 0.74664367633846, 'false': 0.7366736737024985}","{'true': 0.7373080598754842, 'false': 0.7429754561880685}"
TTTFT,Vrai_Faux,Xgboost,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.769574647014562,"[[166.33333333  55.        ]
 [ 47.         174.33333333]]","{'true': 0.7895638791346945, 'false': 0.7528988152123136}","{'true': 0.7605608245935732, 'false': 0.7802271048002399}","{'true': 0.773488152672543, 'false': 0.7650921631216875}"
TTTTF,Vrai_Faux,Xgboost,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.7319132202281851,"[[158.33333333  63.        ]
 [ 55.66666667 165.66666667]]","{'true': 0.74946094916052, 'false': 0.7147159045000014}","{'true': 0.724074074074074, 'false': 0.7386747323122261}","{'true': 0.7362007168458781, 'false': 0.7262147627816153}"
TTTTT,Vrai_Faux,Xgboost,"KFold(n_splits=3, random_state=30, shuffle=True)",0.3,0.7,30,0.757521900929151,"[[166.          55.33333333]
 [ 52.         169.33333333]]","{'true': 0.7653215787550551, 'false': 0.7485995135284235}","{'true': 0.7534212334707239, 'false': 0.7598597217208125}","{'true': 0.7591578845537598, 'false': 0.7540158718906665}"
